	annotation_category	fident	COV_query	COV_target	TruePositive	FalsePositive	sum_TPFP	precision	TruePositive_x_sum_TPFP
1356	OrthoDB	0.15000000000000002	0.4	0.6	5836	210	6046	0.9652662917631492	5633.294078729738
1357	OrthoDB	0.15000000000000002	0.4	0.7	5836	210	6046	0.9652662917631492	5633.294078729738
1358	OrthoDB	0.15000000000000002	0.4	0.8	5836	210	6046	0.9652662917631492	5633.294078729738
1359	OrthoDB	0.15000000000000002	0.4	0.9	5836	210	6046	0.9652662917631492	5633.294078729738
1360	OrthoDB	0.15000000000000002	0.5	0.5	5836	210	6046	0.9652662917631492	5633.294078729738
1361	OrthoDB	0.15000000000000002	0.5	0.6	5836	210	6046	0.9652662917631492	5633.294078729738
1362	OrthoDB	0.15000000000000002	0.5	0.7	5836	210	6046	0.9652662917631492	5633.294078729738
1363	OrthoDB	0.15000000000000002	0.5	0.8	5836	210	6046	0.9652662917631492	5633.294078729738
1364	OrthoDB	0.15000000000000002	0.5	0.9	5836	210	6046	0.9652662917631492	5633.294078729738
1365	OrthoDB	0.15000000000000002	0.6	0.6	5836	210	6046	0.9652662917631492	5633.294078729738
1366	OrthoDB	0.15000000000000002	0.6	0.7	5836	210	6046	0.9652662917631492	5633.294078729738
1367	OrthoDB	0.15000000000000002	0.6	0.8	5836	210	6046	0.9652662917631492	5633.294078729738
1368	OrthoDB	0.15000000000000002	0.6	0.9	5836	210	6046	0.9652662917631492	5633.294078729738
1369	OrthoDB	0.15000000000000002	0.7	0.7	5836	210	6046	0.9652662917631492	5633.294078729738
1370	OrthoDB	0.15000000000000002	0.7	0.8	5836	210	6046	0.9652662917631492	5633.294078729738
1371	OrthoDB	0.15000000000000002	0.7	0.9	5836	210	6046	0.9652662917631492	5633.294078729738
1372	OrthoDB	0.15000000000000002	0.8	0.8	5836	210	6046	0.9652662917631492	5633.294078729738
1373	OrthoDB	0.15000000000000002	0.8	0.9	5836	210	6046	0.9652662917631492	5633.294078729738
1374	OrthoDB	0.15000000000000002	0.9	0.9	5836	210	6046	0.9652662917631492	5633.294078729738
1375	PANTHER	0.15000000000000002	0.0	0.0	3361	196	3557	0.9448973854371662	3175.8001124543157
1376	PANTHER	0.15000000000000002	0.0	0.1	3361	196	3557	0.9448973854371662	3175.8001124543157
1377	PANTHER	0.15000000000000002	0.0	0.2	3361	196	3557	0.9448973854371662	3175.8001124543157
1378	PANTHER	0.15000000000000002	0.0	0.3	3361	196	3557	0.9448973854371662	3175.8001124543157
1379	PANTHER	0.15000000000000002	0.0	0.4	3361	196	3557	0.9448973854371662	3175.8001124543157
1380	PANTHER	0.15000000000000002	0.0	0.5	3361	196	3557	0.9448973854371662	3175.8001124543157
1381	PANTHER	0.15000000000000002	0.0	0.6	3361	196	3557	0.9448973854371662	3175.8001124543157
1382	PANTHER	0.15000000000000002	0.0	0.7	3361	196	3557	0.9448973854371662	3175.8001124543157
1383	PANTHER	0.15000000000000002	0.0	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1384	PANTHER	0.15000000000000002	0.0	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1385	PANTHER	0.15000000000000002	0.1	0.1	3361	196	3557	0.9448973854371662	3175.8001124543157
1386	PANTHER	0.15000000000000002	0.1	0.2	3361	196	3557	0.9448973854371662	3175.8001124543157
1387	PANTHER	0.15000000000000002	0.1	0.3	3361	196	3557	0.9448973854371662	3175.8001124543157
1388	PANTHER	0.15000000000000002	0.1	0.4	3361	196	3557	0.9448973854371662	3175.8001124543157
1389	PANTHER	0.15000000000000002	0.1	0.5	3361	196	3557	0.9448973854371662	3175.8001124543157
1390	PANTHER	0.15000000000000002	0.1	0.6	3361	196	3557	0.9448973854371662	3175.8001124543157
1391	PANTHER	0.15000000000000002	0.1	0.7	3361	196	3557	0.9448973854371662	3175.8001124543157
1392	PANTHER	0.15000000000000002	0.1	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1393	PANTHER	0.15000000000000002	0.1	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1394	PANTHER	0.15000000000000002	0.2	0.2	3361	196	3557	0.9448973854371662	3175.8001124543157
1395	PANTHER	0.15000000000000002	0.2	0.3	3361	196	3557	0.9448973854371662	3175.8001124543157
1396	PANTHER	0.15000000000000002	0.2	0.4	3361	196	3557	0.9448973854371662	3175.8001124543157
1397	PANTHER	0.15000000000000002	0.2	0.5	3361	196	3557	0.9448973854371662	3175.8001124543157
1398	PANTHER	0.15000000000000002	0.2	0.6	3361	196	3557	0.9448973854371662	3175.8001124543157
1399	PANTHER	0.15000000000000002	0.2	0.7	3361	196	3557	0.9448973854371662	3175.8001124543157
1400	PANTHER	0.15000000000000002	0.2	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1401	PANTHER	0.15000000000000002	0.2	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1402	PANTHER	0.15000000000000002	0.3	0.3	3361	196	3557	0.9448973854371662	3175.8001124543157
1403	PANTHER	0.15000000000000002	0.3	0.4	3361	196	3557	0.9448973854371662	3175.8001124543157
1404	PANTHER	0.15000000000000002	0.3	0.5	3361	196	3557	0.9448973854371662	3175.8001124543157
1405	PANTHER	0.15000000000000002	0.3	0.6	3361	196	3557	0.9448973854371662	3175.8001124543157
1406	PANTHER	0.15000000000000002	0.3	0.7	3361	196	3557	0.9448973854371662	3175.8001124543157
1407	PANTHER	0.15000000000000002	0.3	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1408	PANTHER	0.15000000000000002	0.3	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1409	PANTHER	0.15000000000000002	0.4	0.4	3361	196	3557	0.9448973854371662	3175.8001124543157
1410	PANTHER	0.15000000000000002	0.4	0.5	3361	196	3557	0.9448973854371662	3175.8001124543157
1411	PANTHER	0.15000000000000002	0.4	0.6	3361	196	3557	0.9448973854371662	3175.8001124543157
1412	PANTHER	0.15000000000000002	0.4	0.7	3361	196	3557	0.9448973854371662	3175.8001124543157
1413	PANTHER	0.15000000000000002	0.4	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1414	PANTHER	0.15000000000000002	0.4	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1415	PANTHER	0.15000000000000002	0.5	0.5	3361	196	3557	0.9448973854371662	3175.8001124543157
1416	PANTHER	0.15000000000000002	0.5	0.6	3361	196	3557	0.9448973854371662	3175.8001124543157
1417	PANTHER	0.15000000000000002	0.5	0.7	3361	196	3557	0.9448973854371662	3175.8001124543157
1418	PANTHER	0.15000000000000002	0.5	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1419	PANTHER	0.15000000000000002	0.5	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1420	PANTHER	0.15000000000000002	0.6	0.6	3361	196	3557	0.9448973854371662	3175.8001124543157
1421	PANTHER	0.15000000000000002	0.6	0.7	3361	196	3557	0.9448973854371662	3175.8001124543157
1422	PANTHER	0.15000000000000002	0.6	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1423	PANTHER	0.15000000000000002	0.6	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1424	PANTHER	0.15000000000000002	0.7	0.7	3361	196	3557	0.9448973854371662	3175.8001124543157
1425	PANTHER	0.15000000000000002	0.7	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1426	PANTHER	0.15000000000000002	0.7	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1427	PANTHER	0.15000000000000002	0.8	0.8	3361	196	3557	0.9448973854371662	3175.8001124543157
1428	PANTHER	0.15000000000000002	0.8	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1429	PANTHER	0.15000000000000002	0.9	0.9	3361	196	3557	0.9448973854371662	3175.8001124543157
1430	InterPro	0.15000000000000002	0.0	0.0	4338	399	4737	0.915769474350855	3972.607979734009
1431	InterPro	0.15000000000000002	0.0	0.1	4338	399	4737	0.915769474350855	3972.607979734009
1432	InterPro	0.15000000000000002	0.0	0.2	4338	399	4737	0.915769474350855	3972.607979734009
1433	InterPro	0.15000000000000002	0.0	0.3	4338	399	4737	0.915769474350855	3972.607979734009
1434	InterPro	0.15000000000000002	0.0	0.4	4338	399	4737	0.915769474350855	3972.607979734009
1435	InterPro	0.15000000000000002	0.0	0.5	4338	399	4737	0.915769474350855	3972.607979734009
1436	InterPro	0.15000000000000002	0.0	0.6	4338	399	4737	0.915769474350855	3972.607979734009
1437	InterPro	0.15000000000000002	0.0	0.7	4338	399	4737	0.915769474350855	3972.607979734009
1438	InterPro	0.15000000000000002	0.0	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1439	InterPro	0.15000000000000002	0.0	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1440	InterPro	0.15000000000000002	0.1	0.1	4338	399	4737	0.915769474350855	3972.607979734009
1441	InterPro	0.15000000000000002	0.1	0.2	4338	399	4737	0.915769474350855	3972.607979734009
1442	InterPro	0.15000000000000002	0.1	0.3	4338	399	4737	0.915769474350855	3972.607979734009
1443	InterPro	0.15000000000000002	0.1	0.4	4338	399	4737	0.915769474350855	3972.607979734009
1444	InterPro	0.15000000000000002	0.1	0.5	4338	399	4737	0.915769474350855	3972.607979734009
1445	InterPro	0.15000000000000002	0.1	0.6	4338	399	4737	0.915769474350855	3972.607979734009
1446	InterPro	0.15000000000000002	0.1	0.7	4338	399	4737	0.915769474350855	3972.607979734009
1447	InterPro	0.15000000000000002	0.1	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1448	InterPro	0.15000000000000002	0.1	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1449	InterPro	0.15000000000000002	0.2	0.2	4338	399	4737	0.915769474350855	3972.607979734009
1450	InterPro	0.15000000000000002	0.2	0.3	4338	399	4737	0.915769474350855	3972.607979734009
1451	InterPro	0.15000000000000002	0.2	0.4	4338	399	4737	0.915769474350855	3972.607979734009
1452	InterPro	0.15000000000000002	0.2	0.5	4338	399	4737	0.915769474350855	3972.607979734009
1453	InterPro	0.15000000000000002	0.2	0.6	4338	399	4737	0.915769474350855	3972.607979734009
1454	InterPro	0.15000000000000002	0.2	0.7	4338	399	4737	0.915769474350855	3972.607979734009
1455	InterPro	0.15000000000000002	0.2	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1456	InterPro	0.15000000000000002	0.2	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1457	InterPro	0.15000000000000002	0.3	0.3	4338	399	4737	0.915769474350855	3972.607979734009
1458	InterPro	0.15000000000000002	0.3	0.4	4338	399	4737	0.915769474350855	3972.607979734009
1459	InterPro	0.15000000000000002	0.3	0.5	4338	399	4737	0.915769474350855	3972.607979734009
1460	InterPro	0.15000000000000002	0.3	0.6	4338	399	4737	0.915769474350855	3972.607979734009
1461	InterPro	0.15000000000000002	0.3	0.7	4338	399	4737	0.915769474350855	3972.607979734009
1462	InterPro	0.15000000000000002	0.3	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1463	InterPro	0.15000000000000002	0.3	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1464	InterPro	0.15000000000000002	0.4	0.4	4338	399	4737	0.915769474350855	3972.607979734009
1465	InterPro	0.15000000000000002	0.4	0.5	4338	399	4737	0.915769474350855	3972.607979734009
1466	InterPro	0.15000000000000002	0.4	0.6	4338	399	4737	0.915769474350855	3972.607979734009
1467	InterPro	0.15000000000000002	0.4	0.7	4338	399	4737	0.915769474350855	3972.607979734009
1468	InterPro	0.15000000000000002	0.4	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1469	InterPro	0.15000000000000002	0.4	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1470	InterPro	0.15000000000000002	0.5	0.5	4338	399	4737	0.915769474350855	3972.607979734009
1471	InterPro	0.15000000000000002	0.5	0.6	4338	399	4737	0.915769474350855	3972.607979734009
1472	InterPro	0.15000000000000002	0.5	0.7	4338	399	4737	0.915769474350855	3972.607979734009
1473	InterPro	0.15000000000000002	0.5	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1474	InterPro	0.15000000000000002	0.5	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1475	InterPro	0.15000000000000002	0.6	0.6	4338	399	4737	0.915769474350855	3972.607979734009
1476	InterPro	0.15000000000000002	0.6	0.7	4338	399	4737	0.915769474350855	3972.607979734009
1477	InterPro	0.15000000000000002	0.6	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1478	InterPro	0.15000000000000002	0.6	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1479	InterPro	0.15000000000000002	0.7	0.7	4338	399	4737	0.915769474350855	3972.607979734009
1480	InterPro	0.15000000000000002	0.7	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1481	InterPro	0.15000000000000002	0.7	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1482	InterPro	0.15000000000000002	0.8	0.8	4338	399	4737	0.915769474350855	3972.607979734009
1483	InterPro	0.15000000000000002	0.8	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1484	InterPro	0.15000000000000002	0.9	0.9	4338	399	4737	0.915769474350855	3972.607979734009
1485	Pfam	0.15000000000000002	0.0	0.0	3759	130	3889	0.9665723836461816	3633.3455901259968
1486	Pfam	0.15000000000000002	0.0	0.1	3759	130	3889	0.9665723836461816	3633.3455901259968
1487	Pfam	0.15000000000000002	0.0	0.2	3759	130	3889	0.9665723836461816	3633.3455901259968
1488	Pfam	0.15000000000000002	0.0	0.3	3759	130	3889	0.9665723836461816	3633.3455901259968
1489	Pfam	0.15000000000000002	0.0	0.4	3759	130	3889	0.9665723836461816	3633.3455901259968
1490	Pfam	0.15000000000000002	0.0	0.5	3759	130	3889	0.9665723836461816	3633.3455901259968
1491	Pfam	0.15000000000000002	0.0	0.6	3759	130	3889	0.9665723836461816	3633.3455901259968
1492	Pfam	0.15000000000000002	0.0	0.7	3759	130	3889	0.9665723836461816	3633.3455901259968
1493	Pfam	0.15000000000000002	0.0	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1494	Pfam	0.15000000000000002	0.0	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1495	Pfam	0.15000000000000002	0.1	0.1	3759	130	3889	0.9665723836461816	3633.3455901259968
1496	Pfam	0.15000000000000002	0.1	0.2	3759	130	3889	0.9665723836461816	3633.3455901259968
1497	Pfam	0.15000000000000002	0.1	0.3	3759	130	3889	0.9665723836461816	3633.3455901259968
1498	Pfam	0.15000000000000002	0.1	0.4	3759	130	3889	0.9665723836461816	3633.3455901259968
1499	Pfam	0.15000000000000002	0.1	0.5	3759	130	3889	0.9665723836461816	3633.3455901259968
1500	Pfam	0.15000000000000002	0.1	0.6	3759	130	3889	0.9665723836461816	3633.3455901259968
1501	Pfam	0.15000000000000002	0.1	0.7	3759	130	3889	0.9665723836461816	3633.3455901259968
1502	Pfam	0.15000000000000002	0.1	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1503	Pfam	0.15000000000000002	0.1	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1504	Pfam	0.15000000000000002	0.2	0.2	3759	130	3889	0.9665723836461816	3633.3455901259968
1505	Pfam	0.15000000000000002	0.2	0.3	3759	130	3889	0.9665723836461816	3633.3455901259968
1506	Pfam	0.15000000000000002	0.2	0.4	3759	130	3889	0.9665723836461816	3633.3455901259968
1507	Pfam	0.15000000000000002	0.2	0.5	3759	130	3889	0.9665723836461816	3633.3455901259968
1508	Pfam	0.15000000000000002	0.2	0.6	3759	130	3889	0.9665723836461816	3633.3455901259968
1509	Pfam	0.15000000000000002	0.2	0.7	3759	130	3889	0.9665723836461816	3633.3455901259968
1510	Pfam	0.15000000000000002	0.2	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1511	Pfam	0.15000000000000002	0.2	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1512	Pfam	0.15000000000000002	0.3	0.3	3759	130	3889	0.9665723836461816	3633.3455901259968
1513	Pfam	0.15000000000000002	0.3	0.4	3759	130	3889	0.9665723836461816	3633.3455901259968
1514	Pfam	0.15000000000000002	0.3	0.5	3759	130	3889	0.9665723836461816	3633.3455901259968
1515	Pfam	0.15000000000000002	0.3	0.6	3759	130	3889	0.9665723836461816	3633.3455901259968
1516	Pfam	0.15000000000000002	0.3	0.7	3759	130	3889	0.9665723836461816	3633.3455901259968
1517	Pfam	0.15000000000000002	0.3	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1518	Pfam	0.15000000000000002	0.3	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1519	Pfam	0.15000000000000002	0.4	0.4	3759	130	3889	0.9665723836461816	3633.3455901259968
1520	Pfam	0.15000000000000002	0.4	0.5	3759	130	3889	0.9665723836461816	3633.3455901259968
1521	Pfam	0.15000000000000002	0.4	0.6	3759	130	3889	0.9665723836461816	3633.3455901259968
1522	Pfam	0.15000000000000002	0.4	0.7	3759	130	3889	0.9665723836461816	3633.3455901259968
1523	Pfam	0.15000000000000002	0.4	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1524	Pfam	0.15000000000000002	0.4	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1525	Pfam	0.15000000000000002	0.5	0.5	3759	130	3889	0.9665723836461816	3633.3455901259968
1526	Pfam	0.15000000000000002	0.5	0.6	3759	130	3889	0.9665723836461816	3633.3455901259968
1527	Pfam	0.15000000000000002	0.5	0.7	3759	130	3889	0.9665723836461816	3633.3455901259968
1528	Pfam	0.15000000000000002	0.5	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1529	Pfam	0.15000000000000002	0.5	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1530	Pfam	0.15000000000000002	0.6	0.6	3759	130	3889	0.9665723836461816	3633.3455901259968
1531	Pfam	0.15000000000000002	0.6	0.7	3759	130	3889	0.9665723836461816	3633.3455901259968
1532	Pfam	0.15000000000000002	0.6	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1533	Pfam	0.15000000000000002	0.6	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1534	Pfam	0.15000000000000002	0.7	0.7	3759	130	3889	0.9665723836461816	3633.3455901259968
1535	Pfam	0.15000000000000002	0.7	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1536	Pfam	0.15000000000000002	0.7	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1537	Pfam	0.15000000000000002	0.8	0.8	3759	130	3889	0.9665723836461816	3633.3455901259968
1538	Pfam	0.15000000000000002	0.8	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1539	Pfam	0.15000000000000002	0.9	0.9	3759	130	3889	0.9665723836461816	3633.3455901259968
1540	EC number	0.2	0.0	0.0	520	6	526	0.9885931558935361	514.0684410646388
1541	EC number	0.2	0.0	0.1	520	6	526	0.9885931558935361	514.0684410646388
1542	EC number	0.2	0.0	0.2	520	6	526	0.9885931558935361	514.0684410646388
1543	EC number	0.2	0.0	0.3	520	6	526	0.9885931558935361	514.0684410646388
1544	EC number	0.2	0.0	0.4	520	6	526	0.9885931558935361	514.0684410646388
1545	EC number	0.2	0.0	0.5	520	6	526	0.9885931558935361	514.0684410646388
1546	EC number	0.2	0.0	0.6	520	6	526	0.9885931558935361	514.0684410646388
1547	EC number	0.2	0.0	0.7	520	6	526	0.9885931558935361	514.0684410646388
1548	EC number	0.2	0.0	0.8	520	6	526	0.9885931558935361	514.0684410646388
1549	EC number	0.2	0.0	0.9	520	6	526	0.9885931558935361	514.0684410646388
1550	EC number	0.2	0.1	0.1	520	6	526	0.9885931558935361	514.0684410646388
1551	EC number	0.2	0.1	0.2	520	6	526	0.9885931558935361	514.0684410646388
1552	EC number	0.2	0.1	0.3	520	6	526	0.9885931558935361	514.0684410646388
1553	EC number	0.2	0.1	0.4	520	6	526	0.9885931558935361	514.0684410646388
1554	EC number	0.2	0.1	0.5	520	6	526	0.9885931558935361	514.0684410646388
1555	EC number	0.2	0.1	0.6	520	6	526	0.9885931558935361	514.0684410646388
1556	EC number	0.2	0.1	0.7	520	6	526	0.9885931558935361	514.0684410646388
1557	EC number	0.2	0.1	0.8	520	6	526	0.9885931558935361	514.0684410646388
1558	EC number	0.2	0.1	0.9	520	6	526	0.9885931558935361	514.0684410646388
1559	EC number	0.2	0.2	0.2	520	6	526	0.9885931558935361	514.0684410646388
1560	EC number	0.2	0.2	0.3	520	6	526	0.9885931558935361	514.0684410646388
1561	EC number	0.2	0.2	0.4	520	6	526	0.9885931558935361	514.0684410646388
1562	EC number	0.2	0.2	0.5	520	6	526	0.9885931558935361	514.0684410646388
1563	EC number	0.2	0.2	0.6	520	6	526	0.9885931558935361	514.0684410646388
1564	EC number	0.2	0.2	0.7	520	6	526	0.9885931558935361	514.0684410646388
1565	EC number	0.2	0.2	0.8	520	6	526	0.9885931558935361	514.0684410646388
1566	EC number	0.2	0.2	0.9	520	6	526	0.9885931558935361	514.0684410646388
1567	EC number	0.2	0.3	0.3	520	6	526	0.9885931558935361	514.0684410646388
1568	EC number	0.2	0.3	0.4	520	6	526	0.9885931558935361	514.0684410646388
1569	EC number	0.2	0.3	0.5	520	6	526	0.9885931558935361	514.0684410646388
1570	EC number	0.2	0.3	0.6	520	6	526	0.9885931558935361	514.0684410646388
1571	EC number	0.2	0.3	0.7	520	6	526	0.9885931558935361	514.0684410646388
1572	EC number	0.2	0.3	0.8	520	6	526	0.9885931558935361	514.0684410646388
1573	EC number	0.2	0.3	0.9	520	6	526	0.9885931558935361	514.0684410646388
1574	EC number	0.2	0.4	0.4	520	6	526	0.9885931558935361	514.0684410646388
1575	EC number	0.2	0.4	0.5	520	6	526	0.9885931558935361	514.0684410646388
1576	EC number	0.2	0.4	0.6	520	6	526	0.9885931558935361	514.0684410646388
1577	EC number	0.2	0.4	0.7	520	6	526	0.9885931558935361	514.0684410646388
1578	EC number	0.2	0.4	0.8	520	6	526	0.9885931558935361	514.0684410646388
1579	EC number	0.2	0.4	0.9	520	6	526	0.9885931558935361	514.0684410646388
1580	EC number	0.2	0.5	0.5	520	6	526	0.9885931558935361	514.0684410646388
1581	EC number	0.2	0.5	0.6	520	6	526	0.9885931558935361	514.0684410646388
1582	EC number	0.2	0.5	0.7	520	6	526	0.9885931558935361	514.0684410646388
1583	EC number	0.2	0.5	0.8	520	6	526	0.9885931558935361	514.0684410646388
1584	EC number	0.2	0.5	0.9	520	6	526	0.9885931558935361	514.0684410646388
1585	EC number	0.2	0.6	0.6	520	6	526	0.9885931558935361	514.0684410646388
1586	EC number	0.2	0.6	0.7	520	6	526	0.9885931558935361	514.0684410646388
1587	EC number	0.2	0.6	0.8	520	6	526	0.9885931558935361	514.0684410646388
1588	EC number	0.2	0.6	0.9	520	6	526	0.9885931558935361	514.0684410646388
1589	EC number	0.2	0.7	0.7	520	6	526	0.9885931558935361	514.0684410646388
1590	EC number	0.2	0.7	0.8	520	6	526	0.9885931558935361	514.0684410646388
1591	EC number	0.2	0.7	0.9	520	6	526	0.9885931558935361	514.0684410646388
1592	EC number	0.2	0.8	0.8	520	6	526	0.9885931558935361	514.0684410646388
1593	EC number	0.2	0.8	0.9	520	6	526	0.9885931558935361	514.0684410646388
1594	EC number	0.2	0.9	0.9	520	6	526	0.9885931558935361	514.0684410646388
1595	Protein families	0.2	0.0	0.0	1325	4	1329	0.9969902182091799	1321.0120391271632
1596	Protein families	0.2	0.0	0.1	1325	4	1329	0.9969902182091799	1321.0120391271632
1597	Protein families	0.2	0.0	0.2	1325	4	1329	0.9969902182091799	1321.0120391271632
1598	Protein families	0.2	0.0	0.3	1325	4	1329	0.9969902182091799	1321.0120391271632
1599	Protein families	0.2	0.0	0.4	1325	4	1329	0.9969902182091799	1321.0120391271632
1600	Protein families	0.2	0.0	0.5	1325	4	1329	0.9969902182091799	1321.0120391271632
1601	Protein families	0.2	0.0	0.6	1325	4	1329	0.9969902182091799	1321.0120391271632
1602	Protein families	0.2	0.0	0.7	1325	4	1329	0.9969902182091799	1321.0120391271632
1603	Protein families	0.2	0.0	0.8	1325	4	1329	0.9969902182091799	1321.0120391271632
1604	Protein families	0.2	0.0	0.9	1325	4	1329	0.9969902182091799	1321.0120391271632
1605	Protein families	0.2	0.1	0.1	1325	4	1329	0.9969902182091799	1321.0120391271632
1606	Protein families	0.2	0.1	0.2	1325	4	1329	0.9969902182091799	1321.0120391271632
1607	Protein families	0.2	0.1	0.3	1325	4	1329	0.9969902182091799	1321.0120391271632
1608	Protein families	0.2	0.1	0.4	1325	4	1329	0.9969902182091799	1321.0120391271632
1609	Protein families	0.2	0.1	0.5	1325	4	1329	0.9969902182091799	1321.0120391271632
1610	Protein families	0.2	0.1	0.6	1325	4	1329	0.9969902182091799	1321.0120391271632
1611	Protein families	0.2	0.1	0.7	1325	4	1329	0.9969902182091799	1321.0120391271632
1612	Protein families	0.2	0.1	0.8	1325	4	1329	0.9969902182091799	1321.0120391271632
1613	Protein families	0.2	0.1	0.9	1325	4	1329	0.9969902182091799	1321.0120391271632
1614	Protein families	0.2	0.2	0.2	1325	4	1329	0.9969902182091799	1321.0120391271632
1615	Protein families	0.2	0.2	0.3	1325	4	1329	0.9969902182091799	1321.0120391271632
1616	Protein families	0.2	0.2	0.4	1325	4	1329	0.9969902182091799	1321.0120391271632
1617	Protein families	0.2	0.2	0.5	1325	4	1329	0.9969902182091799	1321.0120391271632
1618	Protein families	0.2	0.2	0.6	1325	4	1329	0.9969902182091799	1321.0120391271632
1619	Protein families	0.2	0.2	0.7	1325	4	1329	0.9969902182091799	1321.0120391271632
1620	Protein families	0.2	0.2	0.8	1325	4	1329	0.9969902182091799	1321.0120391271632
1621	Protein families	0.2	0.2	0.9	1325	4	1329	0.9969902182091799	1321.0120391271632
1622	Protein families	0.2	0.3	0.3	1325	4	1329	0.9969902182091799	1321.0120391271632
1623	Protein families	0.2	0.3	0.4	1325	4	1329	0.9969902182091799	1321.0120391271632
1624	Protein families	0.2	0.3	0.5	1325	4	1329	0.9969902182091799	1321.0120391271632
1625	Protein families	0.2	0.3	0.6	1325	4	1329	0.9969902182091799	1321.0120391271632
1626	Protein families	0.2	0.3	0.7	1325	4	1329	0.9969902182091799	1321.0120391271632
1627	Protein families	0.2	0.3	0.8	1325	4	1329	0.9969902182091799	1321.0120391271632
1628	Protein families	0.2	0.3	0.9	1325	4	1329	0.9969902182091799	1321.0120391271632
1629	Protein families	0.2	0.4	0.4	1325	4	1329	0.9969902182091799	1321.0120391271632
1630	Protein families	0.2	0.4	0.5	1325	4	1329	0.9969902182091799	1321.0120391271632
1631	Protein families	0.2	0.4	0.6	1325	4	1329	0.9969902182091799	1321.0120391271632
1632	Protein families	0.2	0.4	0.7	1325	4	1329	0.9969902182091799	1321.0120391271632
1633	Protein families	0.2	0.4	0.8	1325	4	1329	0.9969902182091799	1321.0120391271632
1634	Protein families	0.2	0.4	0.9	1325	4	1329	0.9969902182091799	1321.0120391271632
1635	Protein families	0.2	0.5	0.5	1325	4	1329	0.9969902182091799	1321.0120391271632
1636	Protein families	0.2	0.5	0.6	1325	4	1329	0.9969902182091799	1321.0120391271632
1637	Protein families	0.2	0.5	0.7	1325	4	1329	0.9969902182091799	1321.0120391271632
1638	Protein families	0.2	0.5	0.8	1325	4	1329	0.9969902182091799	1321.0120391271632
1639	Protein families	0.2	0.5	0.9	1325	4	1329	0.9969902182091799	1321.0120391271632
1640	Protein families	0.2	0.6	0.6	1325	4	1329	0.9969902182091799	1321.0120391271632
1641	Protein families	0.2	0.6	0.7	1325	4	1329	0.9969902182091799	1321.0120391271632
1642	Protein families	0.2	0.6	0.8	1325	4	1329	0.9969902182091799	1321.0120391271632
1643	Protein families	0.2	0.6	0.9	1325	4	1329	0.9969902182091799	1321.0120391271632
